SDSSJ1257-0310,He,0.6,-5.45
SDSSJ1259+3112,He,0.6,-5.35
SDSSJ1259+4729,He,0.6,-5.41
SDSSJ1303+4055,He,0.6,-5.39
SDSSJ1308+0957,He,0.6,-5.23
SDSSJ1308+0258,He,0.6,-5.41
SDSSJ1314+3748,He,0.6,-5.53
SDSSJ1316+1918,He,0.6,-5.38
SDSSJ1319+3641,He,0.6,-5.22
SDSSJ1320+0204,He,0.6,-5.33
SDSSJ1321-0237,He,0.6,-5.6
SDSSJ1329+1301,He,0.6,-5.33
SDSSJ1336+3547,He,0.6,-5.38
SDSSJ1339+2643,He,0.6,-5.35
SDSSJ1340+2702,He,0.6,-5.43
SDSSJ1342+1813,He,0.6,-5.52
SDSSJ1345+1153,He,0.6,-5.58
SDSSJ1347+1415,He,0.6,-5.35
SDSSJ1350+1058,He,0.6,-5.38
SDSSJ1351+2645,He,0.6,-5.59
SDSSJ1356+2416,He,0.6,-5.39
SDSSJ1356+0236,He,0.6,-5.27
SDSSJ1401+3659,He,0.6,-5.31
SDSSJ1404+3620,He,0.6,-5.41
SDSSJ1405+2542,He,0.6,-5.37
SDSSJ1405+1549,He,0.6,-5.3
SDSSJ1411+3410,He,0.6,-5.64
SDSSJ1421+1843,He,0.6,-5.43
SDSSJ1428+4403,He,0.6,-5.31
SDSSJ1429+3841,He,0.6,-5.31
SDSSJ1430-0151,He,0.6,-5.64
SDSSJ1443+5833,He,0.6,-5.28
SDSSJ1443+3014,He,0.6,-5.38
SDSSJ1445+0913,He,0.6,-5.46
SDSSJ1448+1047,He,0.6,-5.34
SDSSJ1500+2315,He,0.6,-5.41
SDSSJ1502+3744,He,0.6,-5.36
SDSSJ1507+4034,He,0.6,-5.31
SDSSJ1518+0506,He,0.6,-5.47
SDSSJ1524+4049,He,0.6,-5.47
SDSSJ1534+1242,He,0.6,-5.58
SDSSJ1535+1247,He,0.6,-5.54
SDSSJ1537+3608,He,0.6,-5.42
SDSSJ1540+5352,He,0.6,-5.38
SDSSJ1542+4650,He,0.6,-5.56
SDSSJ1543+2024,He,0.6,-5.5
SDSSJ1545+5236,He,0.6,-5.43
SDSSJ1549+2633,He,0.6,-5.28
SDSSJ1549+1906,He,0.6,-5.41
SDSSJ1554+1735,He,0.6,-5.36
SDSSJ1604+1830,He,0.6,-5.28
SDSSJ1610+4006,He,0.6,-5.39
SDSSJ1612+3534,He,0.6,-5.34
SDSSJ1616+3303,He,0.6,-5.46
SDSSJ1624+3310,He,0.6,-5.29
SDSSJ1626+3303,He,0.6,-5.4
SDSSJ1627+4646,He,0.6,-5.36
SDSSJ1636+1619,He,0.6,-5.56
SDSSJ1641+1856,He,0.6,-5.27
SDSSJ1649+2238,He,0.6,-5.62
SDSSJ1706+2541,He,0.6,-5.25
SDSSJ2109-0039,He,0.6,-5.46
SDSSJ2110+0512,He,0.6,-5.45
SDSSJ2123+0016,He,0.6,-5.38
SDSSJ2157+1206,He,0.6,-5.41
SDSSJ2225+2338,He,0.6,-5.26
SDSSJ2230+1905,He,0.6,-5.61
SDSSJ2231+0906,He,0.6,-5.31
SDSSJ2235-0056,He,0.6,-5.41
SDSSJ2238+0213,He,0.6,-5.29
SDSSJ2238-0113,He,0.6,-5.28
SDSSJ2304+2415,He,0.6,-5.48
SDSSJ2319+3018,He,0.6,-5.27
SDSSJ2328+0830,He,0.6,-5.5
SDSSJ2330+2805,He,0.6,-5.32
SDSSJ2333+1058,He,0.6,-5.42
SDSSJ2340+0124,He,0.6,-5.47
SDSSJ2340+0817,He,0.6,-5.51
SDSSJ2343-0010,He,0.6,-5.41
SDSSJ2352+1922,He,0.6,-5.5
SDSSJ2352+3344,He,0.6,-5.29
SDSSJ2357+2348,He,0.6,-5.41
GaiaJ1814-7355,H,0.58,-10.165
SDSSJ2047-1259,He,0.617,-8.92
