SDSSJ2235-0056,He,0.758,-5.885237235
SDSSJ2238+0213,He,0.6,-4.9523296
SDSSJ2238-0113,He,0.6,-4.912904
SDSSJ2304+2415,He,0.53,-4.92670576
SDSSJ2319+3018,He,0.6,-4.89608
SDSSJ2328+0830,He,0.6,-5.092288
SDSSJ2330+2805,He,0.6,-4.9166896
SDSSJ2333+1058,He,0.6,-5.0098
SDSSJ2340+0124,He,0.574,-5.0601136
SDSSJ2340+0817,He,0.661,-5.466360995
SDSSJ2343-0010,He,0.309,-3.46278288
SDSSJ2352+1922,He,0.6,-5.1691832
SDSSJ2352+3344,He,0.6,-4.97164
SDSSJ2357+2348,He,0.6,-4.96862
GaiaJ1814-7355,H,0.58,-10.87315968
SDSSJ2047-1259,He,0.617,-6.17388704
PG0843+516,H,0.704,-15.296976
WD1551+175,He,0.57,-5.410573651
WD1929+011,H,0.596,-16.192102
Earthfcf0,He,0.6,-5.706627721
Earthfcf0.1,He,0.6,-5.697374092
Earthfcf0.2,He,0.6,-5.687029416
Earthfcf0.3,He,0.6,-5.675301588
Earthfcf0.4,He,0.6,-5.661762805
Earthfcf0.5,He,0.6,-5.645749823
Earthfcf0.6,He,0.6,-5.626151518
Earthfcf0.7,He,0.6,-5.600884907
Earthfcf0.8,He,0.6,-5.565273619
Earthfcf0.9,He,0.6,-5.504395721
Earthfcf0.99,He,0.6,-5.299250595
SynthMantle,He,0.6,-5.716028304
SynthCore,He,0.6,-5.309012267
PG0843+516Gaensicke,H,0.704,-15.296976
PG0843+516Xu,H,0.704,-15.296976
PG1015+161,H,0.642,-16.48181088
GALEX1931+0117,H,0.596,-16.192102
GD362,He,0.72,-6.71
GD40,He,0.6,-5.85
G241-6,He,0.6,-5.85
GD61,He,0.71,-6.82
NLTT43806,H,0.573,-7.571
HS2253+8023,He,0.84,-6.48
PG1225-079,He,0.58,-5.02
SDSSJ0738+1835,He,0.841,-6.41
SDSSJ1228+1040,H,0.689,-16.663
G29-38,H,0.85,-13.9
