14,6.267,6.313,6.369,6.382,6.364,6.317,6.241,6.091,5.881,5.626,5.339,4.965,4.516,3.902,3.043,1.973,1.826,1.688,1.545,1.384,1.207,0.995,0.748,0.373
15,6.169,6.225,6.316,6.345,6.334,6.288,6.212,6.056,5.825,5.568,5.297,4.931,4.485,3.867,2.999,1.955,1.809,1.67,1.528,1.367,1.189,0.98,0.745,0.43
16,6.147,6.192,6.264,6.307,6.309,6.267,6.19,6.02,5.799,5.556,5.284,4.92,4.476,3.854,3.003,1.967,1.822,1.687,1.549,1.394,1.225,1.03,0.807,0.492
17,6.059,6.129,6.209,6.24,6.236,6.196,6.124,5.97,5.756,5.507,5.24,4.887,4.447,3.829,2.986,1.973,1.832,1.701,1.566,1.414,1.246,1.051,0.825,0.492
18,5.992,6.043,6.129,6.177,6.178,6.14,6.07,5.913,5.694,5.455,5.201,4.858,4.42,3.804,2.963,1.973,1.833,1.702,1.566,1.413,1.245,1.045,0.812,0.446
19,6.015,6.061,6.133,6.17,6.173,6.137,6.068,5.914,5.708,5.482,5.233,4.891,4.45,3.832,3.0,2.011,1.87,1.736,1.598,1.442,1.27,1.062,0.813,0.427
20,6.034,6.066,6.132,6.164,6.162,6.125,6.058,5.913,5.716,5.494,5.248,4.905,4.461,3.842,3.02,2.011,1.867,1.728,1.586,1.424,1.245,1.031,0.787,0.427
21,6.012,6.036,6.094,6.123,6.121,6.085,6.02,5.88,5.687,5.469,5.224,4.881,4.434,3.819,2.998,1.955,1.81,1.672,1.532,1.375,1.202,0.996,0.755,0.357
22,6.017,6.038,6.091,6.115,6.111,6.075,6.011,5.873,5.683,5.466,5.221,4.874,4.425,3.812,2.979,1.936,1.793,1.658,1.518,1.36,1.184,0.97,0.709,0.324
23,6.021,6.041,6.091,6.113,6.107,6.07,6.006,5.87,5.68,5.465,5.219,4.87,4.412,3.794,2.946,1.913,1.767,1.626,1.482,1.319,1.14,0.927,0.682,0.313
24,6.045,6.064,6.113,6.133,6.125,6.087,6.022,5.885,5.696,5.479,5.228,4.868,4.41,3.792,2.949,1.893,1.747,1.61,1.47,1.312,1.138,0.93,0.684,0.292
25,6.047,6.067,6.115,6.135,6.126,6.087,6.021,5.885,5.696,5.475,5.219,4.848,4.392,3.775,2.931,1.878,1.735,1.597,1.456,1.295,1.117,0.899,0.645,0.286
26,6.069,6.088,6.136,6.155,6.145,6.105,6.039,5.902,5.71,5.485,5.219,4.842,4.391,3.775,2.921,1.859,1.712,1.571,1.429,1.269,1.094,0.889,0.652,0.292
27,6.055,6.085,6.135,6.154,6.144,6.104,6.037,5.899,5.704,5.472,5.193,4.824,4.376,3.757,2.899,1.829,1.687,1.553,1.416,1.261,1.09,0.885,0.644,0.277
28,6.059,6.104,6.161,6.181,6.17,6.13,6.061,5.92,5.719,5.471,5.195,4.83,4.381,3.757,2.886,1.846,1.705,1.57,1.432,1.275,1.102,0.895,0.652,0.288
29,5.997,6.062,6.133,6.159,6.151,6.11,6.042,5.897,5.685,5.434,5.164,4.801,4.348,3.717,2.848,1.827,1.685,1.55,1.411,1.254,1.081,0.875,0.633,0.238
