15,3.22,3.336,3.61,3.722,3.843,3.99,4.0,3.934,3.788,3.611,3.433,3.276,3.074,2.857,2.596,2.309,1.881,1.419,0.886,0.32,0.136,0.073,0.009,-0.072
16,3.263,3.33,3.587,3.689,3.79,3.961,3.981,3.918,3.768,3.578,3.397,3.248,3.061,2.856,2.603,2.319,1.892,1.432,0.899,0.338,0.159,0.097,0.033,-0.045
17,3.277,3.339,3.545,3.638,3.735,3.882,3.899,3.84,3.695,3.521,3.355,3.216,3.038,2.84,2.59,2.306,1.877,1.415,0.887,0.345,0.171,0.109,0.046,-0.031
18,3.27,3.333,3.533,3.606,3.685,3.824,3.838,3.78,3.644,3.48,3.321,3.186,3.014,2.819,2.571,2.284,1.852,1.393,0.876,0.339,0.165,0.103,0.041,-0.036
19,3.339,3.401,3.599,3.668,3.737,3.854,3.865,3.807,3.676,3.517,3.362,3.228,3.057,2.862,2.608,2.317,1.885,1.431,0.917,0.371,0.192,0.131,0.068,-0.01
20,3.377,3.439,3.636,3.705,3.771,3.878,3.881,3.821,3.693,3.537,3.383,3.25,3.079,2.881,2.622,2.328,1.895,1.442,0.919,0.352,0.168,0.107,0.045,-0.036
21,3.336,3.416,3.616,3.685,3.752,3.857,3.858,3.797,3.669,3.515,3.362,3.229,3.057,2.856,2.594,2.295,1.858,1.399,0.865,0.301,0.121,0.06,-0.002,-0.081
22,3.287,3.396,3.621,3.691,3.758,3.863,3.862,3.8,3.672,3.518,3.366,3.231,3.055,2.848,2.576,2.27,1.832,1.371,0.843,0.285,0.104,0.043,-0.019,-0.099
23,3.238,3.349,3.621,3.694,3.762,3.867,3.866,3.803,3.675,3.521,3.368,3.231,3.051,2.827,2.54,2.238,1.806,1.351,0.824,0.249,0.063,0.002,-0.06,-0.141
24,3.216,3.327,3.611,3.709,3.785,3.891,3.889,3.826,3.697,3.54,3.38,3.237,3.044,2.813,2.538,2.241,1.809,1.348,0.809,0.24,0.059,-0.002,-0.065,-0.144
25,3.157,3.287,3.565,3.68,3.774,3.892,3.891,3.828,3.697,3.534,3.368,3.216,3.009,2.789,2.52,2.223,1.79,1.324,0.787,0.218,0.032,-0.028,-0.089,-0.17
26,3.139,3.252,3.547,3.653,3.767,3.906,3.909,3.844,3.708,3.538,3.356,3.197,3.002,2.783,2.514,2.219,1.782,1.314,0.769,0.186,0.004,-0.056,-0.118,-0.197
27,3.114,3.218,3.503,3.618,3.719,3.883,3.894,3.831,3.689,3.502,3.322,3.172,2.976,2.758,2.494,2.194,1.749,1.272,0.729,0.173,-0.004,-0.064,-0.125,-0.203
28,3.147,3.228,3.49,3.604,3.719,3.871,3.894,3.832,3.679,3.499,3.325,3.171,2.975,2.763,2.491,2.179,1.732,1.265,0.742,0.192,0.013,-0.047,-0.109,-0.187
29,3.106,3.2,3.449,3.551,3.658,3.823,3.838,3.778,3.636,3.458,3.279,3.131,2.943,2.723,2.44,2.134,1.699,1.246,0.726,0.173,-0.006,-0.067,-0.128,-0.207
